timestamp,num_clients,reward,Q_value,policy,tx_power_1,width_1,obss_pd_1,tx_power_2,width_2,obss_pd_2,tx_power_3,width_3,obss_pd_3,p50_throughput_1,p95_retry_1,p50_throughput_2,p95_retry_2,p50_throughput_3,p95_retry_3
2025-01-02 12:00:00,5,307.71628886619163,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,15.216288866191622,1.0,32.5,1.0,260.0,1.0
2025-01-02 13:00:00,5,263.51350970417053,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,0.0,0.0,6.499992952715457,1.8499999999999996,260.0,1.0
2025-01-02 14:00:00,8,132.98484752672118,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,27.999999957850605,1.0,1.9696969696339899,2.0,103.99999908405357,1.0
2025-01-02 15:00:00,5,94.06953875116272,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,0.0,0.0,65.0,1.0,29.069538751162717,1.0
2025-01-02 16:00:00,12,52.86085347632751,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,9.099999998512834,1.0,9.09999333662758,1.0,34.6608601411871,1.0
2025-01-02 17:00:00,13,162.59665131977175,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,24.76190476190476,1.0,8.125,1.0,129.709746557867,1.0
2025-01-02 18:00:00,14,39.35279128825049,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,11.818181818181818,1.0,7.725268574584235,1.0,19.80934089548444,1.0
2025-01-02 19:00:00,16,41.445824279062315,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,23.108819247540044,1.9,5.6521739130434785,14.299999999999986,28.88803091599256,1.0
2025-01-02 20:00:00,24,10.584231967537168,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,6.373163285589994,14.299999999999986,3.999992644951187,1.0,24.554254273395664,3.9999999999999982
2025-01-02 21:00:00,23,56.21539974853657,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,33.79999988479544,1.0,5.416666666666666,1.0,16.99873319707446,1.0
2025-01-02 22:00:00,25,5.744828387292982,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,4.0625,13.34999999999999,4.224999999565858,1.0,15.072463768115941,12.399999999999993
2025-01-02 23:00:00,25,5.259830426193824,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,11.295359165940452,14.299999999999986,3.333333147976428,1.0,17.333333333333332,15.25
2025-01-03 00:00:00,22,73.90453630639247,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,12.682926829268293,1.0,0.9027777777777777,20.0,61.17647058823529,1.0
2025-01-03 01:00:00,24,36.97672836300178,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,11.555555555555555,1.0,1.106382978192765,20.0,25.365853658536587,1.0
2025-01-03 02:00:00,22,55.95182709354441,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,32.5,1.0,3.0232558139534884,1.0,20.428571279590916,1.0
2025-01-03 03:00:00,21,25.877283564380797,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,9.988394675491907,1.0,7.222222222222221,1.0,8.666666666666666,1.0
2025-01-03 04:00:00,19,51.36696902558177,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,44.822573548898966,1.95,3.125,11.44999999999998,28.10810810810811,1.0
2025-01-03 05:00:00,18,26.48747843018322,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,24.76190476190476,1.9,3.6111111111111107,1.5999999999999996,11.197952532104692,1.0
2025-01-03 06:00:00,13,80.46504338944013,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,23.111111111029004,1.0,5.416666666666666,4.0,55.99976561174445,1.0
2025-01-03 07:00:00,12,20.40197786869089,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,32.5,17.14999999999999,11.555062479158451,1.0,23.636363636363637,3.3999999999999995
2025-01-03 08:00:00,12,93.11804585698334,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,45.499527338760416,1.0,6.018518518518519,1.0,41.599999999704416,1.0
2025-01-03 09:00:00,9,181.32936507936506,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,130.0,1.0,3.25,1.7999999999999998,49.52380952380952,1.0
2025-01-03 10:00:00,5,78.72222222222223,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,0.0,0.0,32.5,1.0,46.22222222222222,1.0
2025-01-03 11:00:00,5,209.4444444031086,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,130.0,1.0,64.99999995866418,1.0,14.444444444444443,1.0
2025-01-03 12:00:00,5,176.87640375226871,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,130.0,1.0,10.476403752268718,1.0,36.4,1.0
2025-01-03 13:00:00,6,242.18549419308533,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,130.0,1.0,28.11673365100675,1.0,84.06876054207858,1.0
2025-01-03 14:00:00,5,209.61399227218345,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,130.0,1.0,12.969745251242419,1.0,66.64424702094105,1.0
2025-01-03 15:00:00,9,150.0882264070477,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,35.13513513513514,17.14999999999999,32.499999407997116,1.0,115.53953107280363,1.0
2025-01-03 16:00:00,11,103.51851839383538,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,65.0,1.0,28.88888888878625,1.0,9.62962950504912,1.0
2025-01-03 17:00:00,13,63.19560761555692,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,57.19990395152227,1.0,5.777777777777778,12.399999999999993,21.28955229649757,3.8499999999999996
2025-01-03 18:00:00,16,18.502500220534927,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,6.4937031877223905,20.0,5.909090909090909,1.0,21.470267266101324,1.75
2025-01-03 19:00:00,19,131.51162790697674,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,65.0,1.0,1.5116279069767442,1.0,65.0,1.0
2025-01-03 20:00:00,16,82.0309131563782,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,22.80701754385965,1.0,28.6356603184009,1.0,30.588235294117645,1.0
2025-01-03 21:00:00,22,29.775528453302456,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,10.693794007271977,1.0,17.56756756756757,1.0,17.33721075840027,11.44999999999998
2025-01-03 22:00:00,19,37.92875078292006,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,13.0,1.0,5.306109273486105,1.0,19.62264150943396,1.0
2025-01-03 23:00:00,24,3.820489418427138,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,2.722929909933835,20.0,2.8106870089519513,1.0,10.833333333333332,12.399999999999993
2025-01-04 00:00:00,25,32.87014428395487,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,9.81132075471698,1.0,3.0588235292378907,1.0,20.0,1.0
2025-01-04 01:00:00,21,44.09457351026346,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,8.125,1.0,1.9696969696969697,12.399999999999993,35.81072698044919,1.0
2025-01-04 02:00:00,22,15.46140081985053,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,5.416666666666666,1.0,1.9999999999467093,1.0,8.044734153237155,1.0
2025-01-04 03:00:00,20,17.4475048052305,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,11.818181818181818,1.0,4.902050268834731,1.0,10.399999870459535,14.299999999999986
2025-01-04 04:00:00,20,26.150945351230842,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,9.848484848484848,20.0,5.438020207546851,1.75,22.551080990208398,1.0
2025-01-04 05:00:00,15,47.15377099512179,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,30.430712072538363,1.9,10.337749087028598,1.0,20.799857659388785,1.0
2025-01-04 06:00:00,14,89.9703320213729,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,57.77777777777777,1.0,8.125,1.0,24.067554243595126,1.0
2025-01-04 07:00:00,10,91.0,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,32.5,1.0,26.0,1.0,32.5,1.0
2025-01-04 08:00:00,5,71.47502125125169,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,45.09266832735666,1.0,6.4999999995843325,1.0,19.882352924310695,1.0
2025-01-04 09:00:00,5,402.3809523809524,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,130.0,1.0,12.38095238095238,1.0,260.0,1.0
2025-01-04 10:00:00,5,418.8888886547808,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,130.0,1.0,28.888888654780843,1.0,260.0,1.0
2025-01-04 11:00:00,5,191.7473339862429,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,64.99976340171774,1.0,22.749999997829292,1.0,103.99757058669584,1.0
2025-01-04 12:00:00,8,49.242424242424235,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,0.0,0.0,5.909090909090909,1.0,43.33333333333333,1.0
2025-01-04 13:00:00,5,179.71408049841762,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,110.38074716508429,1.0,26.0,1.0,43.33333333333333,1.0
2025-01-04 14:00:00,10,96.942856609565,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,53.3,1.0,6.4999994667078616,1.0,37.14285714285714,1.0
2025-01-04 15:00:00,6,397.1864384697992,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,130.0,1.0,7.186473274098579,1.0,259.99996519570067,1.0
2025-01-04 16:00:00,10,62.4167224733523,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,57.77777777777777,1.0,3.840909090909091,1.0,14.444444444444443,18.099999999999998
2025-01-04 17:00:00,10,157.94614482438692,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,130.0,1.0,3.5030606838964715,1.7999999999999998,26.0,1.0
2025-01-04 18:00:00,12,140.6674241198657,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,18.57142857142857,1.0,6.540439992881573,1.0,115.55555555555554,1.0
2025-01-04 19:00:00,16,42.67676767676768,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,11.818181818181818,1.0,7.222222222222221,1.0,23.636363636363637,1.0
2025-01-04 20:00:00,19,13.674614369107006,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,20.094499884183715,17.449999999999996,2.202778111247847,15.5,12.38095238095238,1.0
